@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
3173,'2019/01/26 16:21:26:625',19,0.089645,0,0.795029,0.830795,0.117044,0.42,0.4,1,0,0
3174,'2019/01/26 16:21:26:656',19,0.146484,0,0.814926,0.845428,0.12473,0.42,0.4,1,0,0
3175,'2019/01/26 16:21:26:686',19,0.149506,0,1.097717,1.108534,0.190079,0.42,0.4,1,0,0
3176,'2019/01/26 16:21:26:716',19,0.248672,0.078705,1.454681,1.47788,0.297313,0.42,0.4,1,0,0
3177,'2019/01/26 16:21:26:747',19,0.3703,0.078705,1.550339,1.597466,0.364137,0.42,0.4,1,0,0
3178,'2019/01/26 16:21:26:776',19,0.370743,0.078705,1.483841,1.5344,0.378065,0.42,0.4,1,0,0
3179,'2019/01/26 16:21:26:808',19,0.370743,0.078705,1.522736,1.545725,0.37437,0.42,0.4,1,0,0
3180,'2019/01/26 16:21:26:837',19,0.370743,0.078705,1.473923,1.486121,0.354605,0.42,0.4,1,0,0
3181,'2019/01/26 16:21:26:867',19,0.370743,0.078705,1.333099,1.346837,0.31587,0.42,0.4,1,0,0
3182,'2019/01/26 16:21:26:902',19,0.370743,0.078705,1.142319,1.164605,0.273211,0.42,0.4,1,0,0
3183,'2019/01/26 16:21:26:927',19,0.370743,0.078705,1.12085,1.141564,0.231197,0.42,0.4,1,0,0
3184,'2019/01/26 16:21:26:957',19,0.370743,0.078705,1.164673,1.178995,0.174841,0.42,0.4,1,0,0
3185,'2019/01/26 16:21:26:987',19,0.370743,0.078705,1.129883,1.156485,0.170704,0.42,0.4,1,0,0
3186,'2019/01/26 16:21:27:017',19,0.370743,0,1.068893,1.101137,0.18304,0.42,0.4,1,0,0
3187,'2019/01/26 16:21:27:048',19,0.370743,0,0.938995,0.968288,0.19083,0.42,0.4,1,0,0
3188,'2019/01/26 16:21:27:077',19,0.262466,0,0.822327,0.860236,0.208001,0.42,0.4,1,0,0
3189,'2019/01/26 16:21:27:108',19,0.217941,0,0.767395,0.802552,0.203944,0.42,0.4,1,0,0
3190,'2019/01/26 16:21:27:138',19,0.217941,0,0.600784,0.649943,0.210361,0.42,0.4,1,0,0
3191,'2019/01/26 16:21:27:168',19,0.217941,0,0.491684,0.554775,0.23112,0.42,0.4,1,0,0
3192,'2019/01/26 16:21:27:198',19,0.201691,0,0.437073,0.496054,0.259801,0.42,0.4,1,0,0
3193,'2019/01/26 16:21:27:233',19,0.194931,0,0.38176,0.454912,0.277942,0.42,0.4,1,0,0
3194,'2019/01/26 16:21:27:258',19,0.194931,0,0.446182,0.51201,0.261697,0.42,0.4,1,0,0
3195,'2019/01/26 16:21:27:288',19,0.194931,0,0.651932,0.681638,0.220827,0.42,0.4,1,0,0
3196,'2019/01/26 16:21:27:319',19,0.16925,0,0.820297,0.84967,0.184476,0.42,0.4,1,0,0
3197,'2019/01/26 16:21:27:349',19,0.152588,0,0.864136,0.899478,0.173197,0.42,0.4,1,0,0
3198,'2019/01/26 16:21:27:379',19,0.158081,0,0.983856,1.01623,0.196499,0.42,0.4,1,0,0
3199,'2019/01/26 16:21:27:414',19,0.227997,0,1.095184,1.128185,0.237356,0.42,0.4,1,0,0
3200,'2019/01/26 16:21:27:439',19,0.325653,0,1.149948,1.212295,0.274003,0.42,0.4,1,0,0
3201,'2019/01/26 16:21:27:470',19,0.342957,0,1.109619,1.182013,0.282344,0.42,0.4,1,0,0
3202,'2019/01/26 16:21:27:499',19,0.342957,0,1.20108,1.249795,0.278771,0.42,0.4,1,0,0
3203,'2019/01/26 16:21:27:531',19,0.342957,0,1.352005,1.391659,0.260032,0.42,0.4,1,0,0
3204,'2019/01/26 16:21:27:560',19,0.342957,0,1.360413,1.401868,0.218021,0.42,0.4,1,0,0
3205,'2019/01/26 16:21:27:590',19,0.348236,0,1.294861,1.344207,0.180033,0.42,0.4,1,0,0
3206,'2019/01/26 16:21:27:620',19,0.348236,0,1.255447,1.299757,0.151979,0.42,0.4,1,0,0
3207,'2019/01/26 16:21:27:650',19,0.348236,0,1.274658,1.3032,0.115875,0.42,0.4,1,0,0
3208,'2019/01/26 16:21:27:678',19,0.348236,0,1.29007,1.31323,0.090315,0.42,0.4,1,0,0
3209,'2019/01/26 16:21:27:708',19,0.348236,0,1.214264,1.238653,0.077613,0.42,0.4,1,0,0
3210,'2019/01/26 16:21:27:740',19,0.348236,0,1.117569,1.141512,0.082266,0.42,0.4,1,0,0
3211,'2019/01/26 16:21:27:771',19,0.348236,0,1.042847,1.070341,0.094887,0.42,0.4,1,0,0
3212,'2019/01/26 16:21:27:798',19,0.348236,0,1.014618,1.042301,0.116602,0.42,0.4,1,0,0
3213,'2019/01/26 16:21:27:828',19,0.348236,0,0.988052,1.015344,0.126613,0.42,0.4,1,0,0
3214,'2019/01/26 16:21:27:858',19,0.348236,0,0.910858,0.937127,0.135917,0.42,0.4,1,0,0
3215,'2019/01/26 16:21:27:890',19,0.325241,0,0.91478,0.949675,0.140455,0.42,0.4,1,0,0
3216,'2019/01/26 16:21:27:924',19,0.267487,0,0.860367,0.893515,0.147227,0.42,0.4,1,0,0
3217,'2019/01/26 16:21:27:951',19,0.24231,0,0.777481,0.814523,0.151186,0.42,0.4,1,0,0
3218,'2019/01/26 16:21:27:981',19,0.22963,0,0.70578,0.740905,0.145655,0.42,0.4,1,0,0
3219,'2019/01/26 16:21:28:011',19,0.215744,0,0.618149,0.672372,0.149153,0.42,0.4,1,0,0
3220,'2019/01/26 16:21:28:041',19,0.21138,0,0.519012,0.595322,0.166892,0.42,0.4,1,0,0
3221,'2019/01/26 16:21:28:070',19,0.189453,0,0.465332,0.549763,0.18408,0.42,0.4,1,0,0
3222,'2019/01/26 16:21:28:102',19,0.146683,0,0.506744,0.576496,0.181683,0.42,0.4,1,0,0
3223,'2019/01/26 16:21:28:132',19,0.131592,0,0.642426,0.695494,0.160284,0.42,0.4,1,0,0
3224,'2019/01/26 16:21:28:167',19,0.104263,0,0.715469,0.775096,0.14345,0.42,0.4,1,0,0
3225,'2019/01/26 16:21:28:190',19,0.144211,0,0.679428,0.74763,0.119002,0.42,0.4,1,0,0
3226,'2019/01/26 16:21:28:232',19,0.144211,0,0.85083,0.870436,0.11733,0.42,0.4,1,0,0
3227,'2019/01/26 16:21:28:252',19,0.153793,0,1.239273,1.248787,0.211924,0.42,0.4,1,0,0
3228,'2019/01/26 16:21:28:282',19,0.225342,0,1.313629,1.339212,0.282077,0.42,0.4,1,0,0
3229,'2019/01/26 16:21:28:312',19,0.295273,0,1.234543,1.277333,0.311268,0.42,0.4,1,0,0
3230,'2019/01/26 16:21:28:344',19,0.295273,0,1.457748,1.485783,0.346863,0.42,0.4,1,0,0
3231,'2019/01/26 16:21:28:371',19,0.295273,0,1.5215,1.547963,0.3559,0.42,0.4,1,0,0
3232,'2019/01/26 16:21:28:403',19,0.295273,0,1.436935,1.466197,0.331311,0.42,0.4,1,0,0
3233,'2019/01/26 16:21:28:438',19,0.295273,0,1.3871,1.40547,0.300266,0.42,0.4,1,0,0
3234,'2019/01/26 16:21:28:463',19,0.295273,0.002609,1.357559,1.368676,0.259119,0.42,0.4,1,0,0
3235,'2019/01/26 16:21:28:491',19,0.295273,0.002609,1.295456,1.305586,0.176815,0.42,0.4,1,0,0
3236,'2019/01/26 16:21:28:523',19,0.295273,0.002609,1.284149,1.294398,0.091739,0.42,0.4,1,0,0
3237,'2019/01/26 16:21:28:554',19,0.295273,0.002609,1.298218,1.30598,0.085968,0.42,0.4,1,0,0
3238,'2019/01/26 16:21:28:586',19,0.295273,0.002609,1.088989,1.103733,0.118137,0.42,0.4,1,0,0
3239,'2019/01/26 16:21:28:614',19,0.286057,0.002609,0.828461,0.864897,0.192498,0.42,0.4,1,0,0
3240,'2019/01/26 16:21:28:644',19,0.282639,0.002609,0.733246,0.782945,0.246583,0.42,0.4,1,0,0
3241,'2019/01/26 16:21:28:672',19,0.282639,0.002609,0.642914,0.712544,0.27902,0.42,0.4,1,0,0
3242,'2019/01/26 16:21:28:704',19,0.22467,0.002609,0.53952,0.683146,0.310155,0.42,0.4,1,0,0
3243,'2019/01/26 16:21:28:746',19,0.174072,0.002609,0.494476,0.632685,0.327006,0.42,0.4,1,0,0
3244,'2019/01/26 16:21:28:765',19,0.168365,0,0.544205,0.619911,0.318117,0.42,0.4,1,0,0
3245,'2019/01/26 16:21:28:794',19,0.168365,0,0.54953,0.601748,0.297563,0.42,0.4,1,0,0
3246,'2019/01/26 16:21:28:824',19,0.168365,0,0.595718,0.63414,0.254143,0.42,0.4,1,0,0
3247,'2019/01/26 16:21:28:856',19,0.168365,0,0.704666,0.729461,0.170364,0.42,0.4,1,0,0
3248,'2019/01/26 16:21:28:887',19,0.168365,0,0.722458,0.740885,0.10276,0.42,0.4,1,0,0
3249,'2019/01/26 16:21:28:914',19,0.168365,0,0.640915,0.688699,0.080549,0.42,0.4,1,0,0
3250,'2019/01/26 16:21:28:948',19,0.212631,0,0.794067,0.845306,0.090764,0.42,0.4,1,0,0
3251,'2019/01/26 16:21:28:974',19,0.212631,0,1.077026,1.103604,0.164138,0.42,0.4,1,0,0
3252,'2019/01/26 16:21:29:005',19,0.212631,0,1.089584,1.117615,0.200573,0.42,0.4,1,0,0
3253,'2019/01/26 16:21:29:036',19,0.255508,0,1.15976,1.195431,0.223357,0.42,0.4,1,0,0
3254,'2019/01/26 16:21:29:066',19,0.255508,0,1.331665,1.35705,0.259487,0.42,0.4,1,0,0
3255,'2019/01/26 16:21:29:097',19,0.255508,0,1.362793,1.381785,0.274402,0.42,0.4,1,0,0
3256,'2019/01/26 16:21:29:126',19,0.255508,0,1.420151,1.441198,0.280008,0.42,0.4,1,0,0
3257,'2019/01/26 16:21:29:156',19,0.255508,0,1.55574,1.569206,0.296925,0.42,0.4,1,0,0
3258,'2019/01/26 16:21:29:203',19,0.255508,0,1.612,1.617293,0.299115,0.42,0.4,1,0,0
3259,'2019/01/26 16:21:29:216',19,0.255508,0,1.486877,1.491824,0.241963,0.42,0.4,1,0,0
3260,'2019/01/26 16:21:29:258',19,0.255508,0,1.334351,1.343944,0.177033,0.42,0.4,1,0,0
3261,'2019/01/26 16:21:29:276',19,0.255508,0,1.182968,1.199441,0.163448,0.42,0.4,1,0,0
3262,'2019/01/26 16:21:29:306',19,0.255508,0,1.076233,1.103984,0.165639,0.42,0.4,1,0,0
3263,'2019/01/26 16:21:29:337',19,0.244186,0,0.981094,1.012589,0.192841,0.42,0.4,1,0,0
3264,'2019/01/26 16:21:29:367',19,0.235352,0,0.93103,0.953024,0.227709,0.42,0.4,1,0,0
3265,'2019/01/26 16:21:29:399',19,0.235352,0,0.818695,0.842472,0.266542,0.42,0.4,1,0,0
3266,'2019/01/26 16:21:29:432',19,0.204269,0,0.754318,0.783432,0.294861,0.42,0.4,1,0,0
3267,'2019/01/26 16:21:29:460',19,0.177368,0,0.674377,0.7188,0.299076,0.42,0.4,1,0,0
3268,'2019/01/26 16:21:29:502',19,0.177368,0,0.594589,0.649254,0.274613,0.42,0.4,1,0,0
3269,'2019/01/26 16:21:29:527',19,0.177368,0,0.497147,0.588941,0.252829,0.42,0.4,1,0,0
3270,'2019/01/26 16:21:29:547',19,0.177368,0,0.413483,0.50597,0.239558,0.42,0.4,1,0,0
3271,'2019/01/26 16:21:29:578',19,0.172699,0,0.381363,0.491899,0.229352,0.42,0.4,1,0,0
3272,'2019/01/26 16:21:29:608',19,0.149582,0,0.514236,0.598509,0.200286,0.42,0.4,1,0,0
3273,'2019/01/26 16:21:29:638',19,0.071884,0,0.610825,0.676871,0.168468,0.42,0.4,1,0,0
3274,'2019/01/26 16:21:29:670',19,0.007645,0,0.575897,0.630532,0.132552,0.42,0.4,1,0,0
3275,'2019/01/26 16:21:29:698',19,0.044449,0,0.711243,0.736621,0.116425,0.42,0.4,1,0,0
3276,'2019/01/26 16:21:29:728',19,0.044449,0,1.01059,1.013713,0.169622,0.42,0.4,1,0,0
3277,'2019/01/26 16:21:29:773',19,0.044449,0,1.096466,1.101422,0.226323,0.42,0.4,1,0,0
3278,'2019/01/26 16:21:29:789',19,0.099716,0,1.179398,1.1839,0.276808,0.42,0.4,1,0,0
3279,'2019/01/26 16:21:29:819',19,0.128067,0,1.471695,1.478409,0.350348,0.42,0.4,1,0,0
3280,'2019/01/26 16:21:29:849',19,0.128067,0,1.636063,1.639224,0.404485,0.42,0.4,1,0,0
3281,'2019/01/26 16:21:29:881',19,0.128067,0,1.619125,1.624309,0.410433,0.42,0.4,1,0,0
3282,'2019/01/26 16:21:29:911',19,0.128067,0,1.561279,1.561937,0.395585,0.42,0.4,1,0,0
3283,'2019/01/26 16:21:29:940',19,0.128067,0.070084,1.583557,1.585995,0.37052,0.42,0.4,1,0,0
3284,'2019/01/26 16:21:29:971',19,0.128067,0.070084,1.460907,1.463346,0.299044,0.42,0.4,1,0,0
3285,'2019/01/26 16:21:29:996',19,0.128067,0.070084,1.227676,1.229128,0.221829,0.42,0.4,1,0,0
3286,'2019/01/26 16:21:30:026',19,0.128067,0.070084,1.117493,1.129259,0.20552,0.42,0.4,1,0,0
3287,'2019/01/26 16:21:30:057',19,0.128067,0.070084,1.074707,1.087522,0.208763,0.42,0.4,1,0,0
3288,'2019/01/26 16:21:30:087',19,0.128067,0.070084,0.989807,1.002781,0.234358,0.42,0.4,1,0,0
3289,'2019/01/26 16:21:30:118',19,0.108673,0.070084,0.846939,0.864899,0.279059,0.42,0.4,1,0,0
3290,'2019/01/26 16:21:30:151',19,0.108673,0.070084,0.794693,0.814947,0.294979,0.42,0.4,1,0,0
3291,'2019/01/26 16:21:30:180',19,0.108673,0.070084,0.709518,0.749794,0.300423,0.42,0.4,1,0,0
3292,'2019/01/26 16:21:30:210',19,0.108673,0.070084,0.657745,0.709301,0.29495,0.42,0.4,1,0,0
3293,'2019/01/26 16:21:30:240',19,0.108673,0.052704,0.642868,0.688205,0.256044,0.42,0.4,1,0,0
3294,'2019/01/26 16:21:30:268',19,0.108673,0,0.554581,0.621882,0.217446,0.42,0.4,1,0,0
3295,'2019/01/26 16:21:30:300',19,0.108673,0,0.452606,0.544807,0.211192,0.42,0.4,1,0,0
3296,'2019/01/26 16:21:30:331',19,0.084503,0,0.433395,0.538703,0.202746,0.42,0.4,1,0,0
3297,'2019/01/26 16:21:30:361',19,0.042465,0,0.591217,0.634963,0.165614,0.42,0.4,1,0,0
3298,'2019/01/26 16:21:30:391',19,0.030151,0,0.703537,0.728627,0.127831,0.42,0.4,1,0,0
3299,'2019/01/26 16:21:30:421',19,0,0,0.652618,0.69869,0.107919,0.42,0.4,1,0,0
3300,'2019/01/26 16:21:30:451',19,0.082947,0,0.760239,0.782401,0.102687,0.42,0.4,1,0,0
3301,'2019/01/26 16:21:30:484',19,0.082947,0,1.1026,1.105284,0.178371,0.42,0.4,1,0,0
3302,'2019/01/26 16:21:30:511',19,0.082947,0,1.154236,1.167167,0.232938,0.42,0.4,1,0,0
3303,'2019/01/26 16:21:30:541',19,0.131729,0,1.218307,1.234251,0.277372,0.42,0.4,1,0,0
3304,'2019/01/26 16:21:30:571',19,0.131729,0,1.494553,1.501157,0.342634,0.42,0.4,1,0,0
3305,'2019/01/26 16:21:30:602',19,0.134872,0,1.45787,1.47182,0.356621,0.42,0.4,1,0,0
3306,'2019/01/26 16:21:30:633',19,0.177032,0,1.309906,1.336071,0.323355,0.42,0.4,1,0,0
3307,'2019/01/26 16:21:30:662',19,0.177032,0,1.249893,1.265356,0.28964,0.42,0.4,1,0,0
3308,'2019/01/26 16:21:30:692',19,0.177032,0,1.156998,1.16113,0.25593,0.42,0.4,1,0,0
3309,'2019/01/26 16:21:30:726',19,0.177032,0,1.006042,1.011713,0.202929,0.42,0.4,1,0,0
3310,'2019/01/26 16:21:30:752',19,0.177032,0,0.941437,0.953911,0.168886,0.42,0.4,1,0,0
3311,'2019/01/26 16:21:30:797',19,0.177032,0,0.940826,0.959198,0.185273,0.42,0.4,1,0,0
3312,'2019/01/26 16:21:30:812',19,0.177032,0,0.96521,0.984518,0.197504,0.42,0.4,1,0,0
3313,'2019/01/26 16:21:43:941',20,0.250641,0,1.411545,1.462654,0.135792,1,1,1,0,1
3314,'2019/01/26 16:21:43:972',20,0.267639,0,2.43454,2.453435,0.445986,1,1,1,0,1
3315,'2019/01/26 16:21:44:002',20,0.267639,0,2.291214,2.32442,0.554772,1,1,1,0,1
3316,'2019/01/26 16:21:44:032',20,0.267639,0.221924,0.071747,0.261846,0.662663,1,1,1,0,1
3317,'2019/01/26 16:21:44:063',20,0.480484,0.261398,-3.006897,3.056243,1.428617,1,1,1,0,1
3318,'2019/01/26 16:21:44:095',20,0.710098,0.261398,-2.234528,2.355759,1.68909,1,1,1,0,1
3319,'2019/01/26 16:21:44:123',20,0.710098,1.300034,4.181519,4.39749,2.024731,1,1,1,0,1
3320,'2019/01/26 16:21:44:153',20,0.710098,1.300034,5.154266,5.16397,2.412128,1,1,1,0,1
3321,'2019/01/26 16:21:44:186',20,0.710098,1.300034,3.916306,3.925952,2.538933,1,1,1,0,1
3322,'2019/01/26 16:21:44:214',20,1.73793,1.300034,-0.852753,1.943604,2.635478,1,1,1,0,1
3323,'2019/01/26 16:21:44:245',20,1.743301,1.300034,-4.327682,4.758671,3.134376,1,1,1,0,1
3324,'2019/01/26 16:21:44:274',20,1.743301,1.300034,-1.646576,1.872224,3.155753,1,1,1,0,1
3325,'2019/01/26 16:21:44:309',20,1.743301,1.814697,4.154587,4.603169,3.315565,1,1,1,0,1
3326,'2019/01/26 16:21:44:348',20,1.743301,1.814697,5.405609,5.465961,3.612879,1,1,1,0,1
3327,'2019/01/26 16:21:44:366',20,1.743301,1.814697,3.514862,3.664363,3.399628,1,1,1,0,1
3328,'2019/01/26 16:21:44:404',20,2.079147,1.814697,-0.984497,2.361256,3.272278,1,1,1,0,1
3329,'2019/01/26 16:21:44:426',20,2.079147,1.814697,-4.226303,4.700525,3.626578,1,1,1,0,1
3330,'2019/01/26 16:21:44:457',20,2.079147,1.814697,-1.591492,1.84724,3.414286,1,1,1,0,1
3331,'2019/01/26 16:21:44:493',20,2.079147,1.814697,3.787048,4.234981,3.400927,1,1,1,0,1
3332,'2019/01/26 16:21:44:516',20,2.079147,1.814697,5.607452,5.692217,3.715226,1,1,1,0,1
3333,'2019/01/26 16:21:44:546',20,2.079147,1.814697,3.926575,3.954939,3.345194,1,1,1,0,1
3334,'2019/01/26 16:21:44:577',20,2.079147,1.814697,-0.033279,1.868325,3.211572,1,1,1,0,1
3335,'2019/01/26 16:21:44:609',20,2.079147,1.784241,-3.603851,4.222074,3.51001,1,1,1,0,1
3336,'2019/01/26 16:21:44:638',20,2.079147,1.784241,-2.916779,3.166831,3.394213,1,1,1,0,1
3337,'2019/01/26 16:21:44:668',20,2.079147,1.784241,2.374451,2.953927,3.303849,1,1,1,0,1
3338,'2019/01/26 16:21:44:697',20,1.987473,1.784241,5.494415,5.649664,3.62139,1,1,1,0,1
3339,'2019/01/26 16:21:44:727',20,1.987473,1.784241,4.63446,4.658629,3.335906,1,1,1,0,1
3340,'2019/01/26 16:21:44:758',20,1.987473,1.784241,1.440552,1.893969,3.149365,1,1,1,0,1
3341,'2019/01/26 16:21:44:788',20,1.987473,1.731903,-2.245255,3.029989,3.335155,1,1,1,0,1
3342,'2019/01/26 16:21:44:824',20,1.987473,1.731903,-3.490158,3.85475,3.322679,1,1,1,0,1
3343,'2019/01/26 16:21:44:848',20,1.987473,1.731903,-0.547073,1.072871,3.134892,1,1,1,0,1
3344,'2019/01/26 16:21:44:877',20,1.987473,1.731903,4.278336,4.481087,3.3729,1,1,1,0,1
3345,'2019/01/26 16:21:44:915',20,1.899109,1.731903,5.36351,5.491783,3.343406,1,1,1,0,1
3346,'2019/01/26 16:21:44:937',20,1.899109,1.731903,3.414413,3.414805,3.044818,1,1,1,0,1
3347,'2019/01/26 16:21:44:969',20,1.899109,1.101532,-0.258591,1.663673,3.120174,1,1,1,0,1
3348,'2019/01/26 16:21:45:004',20,1.968704,1.101532,-3.17691,3.835539,3.179675,1,1,1,0,1
3349,'2019/01/26 16:21:45:027',20,1.968704,1.101532,-2.549332,2.825595,3.073892,1,1,1,0,1
3350,'2019/01/26 16:21:45:059',20,1.968704,1.385513,1.895477,2.367071,3.09487,1,1,1,0,1
3351,'2019/01/26 16:21:45:094',20,1.968704,1.385513,5.259613,5.430791,3.297621,1,1,1,0,1
3352,'2019/01/26 16:21:45:118',20,1.968704,1.385513,5.054733,5.094912,3.120855,1,1,1,0,1
3353,'2019/01/26 16:21:45:149',20,1.968704,1.385513,1.609039,1.982751,3.019,1,1,1,0,1
3354,'2019/01/26 16:21:45:184',20,2.014084,1.385513,-2.434937,3.219293,3.198594,1,1,1,0,1
3355,'2019/01/26 16:21:45:207',20,2.014084,1.385513,-3.625824,3.973696,3.226406,1,1,1,0,1
3356,'2019/01/26 16:21:45:238',20,2.014084,1.385513,-0.629272,1.213417,3.088609,1,1,1,0,1
3357,'2019/01/26 16:21:45:271',20,2.014084,1.385513,4.002609,4.210539,3.294819,1,1,1,0,1
3358,'2019/01/26 16:21:45:299',20,2.014084,1.385513,5.848358,5.917084,3.387722,1,1,1,0,1
3359,'2019/01/26 16:21:45:329',20,2.014084,1.385513,3.874786,3.880497,3.171971,1,1,1,0,1
3360,'2019/01/26 16:21:45:360',20,2.014084,1.134979,-0.075851,1.481488,3.238218,1,1,1,0,1
3361,'2019/01/26 16:21:45:392',20,2.014084,1.134979,-3.166397,3.77746,3.345824,1,1,1,0,1
3362,'2019/01/26 16:21:45:427',20,2.014084,1.134979,-2.840607,3.14861,3.236405,1,1,1,0,1
3363,'2019/01/26 16:21:45:451',20,2.014084,1.134979,1.271973,1.668618,3.223871,1,1,1,0,1
3364,'2019/01/26 16:21:45:481',20,1.976349,1.134979,4.862152,5.040981,3.362638,1,1,1,0,1
3365,'2019/01/26 16:21:45:510',20,1.976349,1.134979,4.641739,4.70348,3.144719,1,1,1,0,1
3366,'2019/01/26 16:21:45:539',20,1.976349,1.134979,1.96846,2.053994,3.040627,1,1,1,0,1
3367,'2019/01/26 16:21:45:571',20,1.976349,1.049423,-0.875198,1.55769,3.077482,1,1,1,0,1
3368,'2019/01/26 16:21:45:604',20,1.976349,1.049423,-2.55481,2.938448,2.933207,1,1,1,0,1
3369,'2019/01/26 16:21:45:631',20,1.976349,1.049423,-1.618301,1.803518,2.800564,1,1,1,0,1
3370,'2019/01/26 16:21:45:663',20,1.976349,1.049423,1.72113,1.882055,2.836996,1,1,1,0,1
3371,'2019/01/26 16:21:45:692',20,1.390198,1.049423,3.88382,3.995755,2.752534,1,1,1,0,1
3372,'2019/01/26 16:21:45:737',20,1.390198,1.049423,3.789749,3.861199,2.525673,1,1,1,0,1
3373,'2019/01/26 16:21:45:751',20,1.390198,0.669388,2.301819,2.315633,2.526746,1,1,1,0,1
3374,'2019/01/26 16:21:45:783',20,1.390198,0.669388,0.770737,1.070056,2.322752,1,1,1,0,1
3375,'2019/01/26 16:21:45:813',20,1.390198,0.669388,-1.135605,1.827918,2.157964,1,1,1,0,1
3376,'2019/01/26 16:21:45:843',20,1.390198,0.669388,-1.812714,2.152902,2.253658,1,1,1,0,1
3377,'2019/01/26 16:21:45:873',20,1.390198,0.669388,-0.522476,0.738189,2.235373,1,1,1,0,1
3378,'2019/01/26 16:21:45:904',20,1.337372,0.836197,2.156647,2.474586,2.032935,1,1,1,0,1
3379,'2019/01/26 16:21:45:938',20,1.337372,0.836197,3.847961,3.997728,2.002603,1,1,1,0,1
3380,'2019/01/26 16:21:45:968',20,1.337372,0.836197,3.998688,4.058913,2.139615,1,1,1,0,1
3381,'2019/01/26 16:21:45:994',20,1.337372,0.836197,2.173874,2.24619,2.025781,1,1,1,0,1
3382,'2019/01/26 16:21:46:041',20,1.337372,0.836197,-0.390717,1.234575,1.951861,1,1,1,0,1
3383,'2019/01/26 16:21:46:052',20,1.479874,0.836197,-2.316345,2.758088,2.157556,1,1,1,0,1
3384,'2019/01/26 16:21:46:085',20,1.479874,0.836197,-2.327866,2.572715,2.336895,1,1,1,0,1
3385,'2019/01/26 16:21:46:112',20,1.479874,0.836197,0.955948,1.250762,2.286083,1,1,1,0,1
3386,'2019/01/26 16:21:46:144',20,1.479874,0.836197,4.33519,4.444996,2.385455,1,1,1,0,1
3387,'2019/01/26 16:21:46:174',20,1.479874,0.836197,4.68364,4.782749,2.519031,1,1,1,0,1
3388,'2019/01/26 16:21:46:203',20,1.479874,0.804153,2.453629,2.466181,2.525843,1,1,1,0,1
3389,'2019/01/26 16:21:46:235',20,1.479874,0.804153,-0.019562,0.866722,2.469139,1,1,1,0,1
3390,'2019/01/26 16:21:46:266',20,1.479874,0.804153,-2.290558,2.669406,2.5161,1,1,1,0,1
3391,'2019/01/26 16:21:46:317',20,1.479874,0.804153,-2.159348,2.361777,2.601084,1,1,1,0,1
3392,'2019/01/26 16:21:46:325',20,1.479874,0.804153,1.228256,1.410531,2.60391,1,1,1,0,1
3393,'2019/01/26 16:21:46:358',20,1.345749,0.804153,4.205566,4.268996,2.644721,1,1,1,0,1
3394,'2019/01/26 16:21:46:384',20,1.345749,0.804153,4.432465,4.525405,2.54249,1,1,1,0,1
3395,'2019/01/26 16:21:46:414',20,1.345749,0.692673,2.283432,2.283453,2.530495,1,1,1,0,1
3396,'2019/01/26 16:21:46:449',20,1.345749,0.692673,-0.58313,1.163386,2.490001,1,1,1,0,1
3397,'2019/01/26 16:21:46:477',20,1.427017,0.692673,-2.398041,2.814128,2.469025,1,1,1,0,1
3398,'2019/01/26 16:21:46:505',20,1.427017,0.692673,-1.351303,1.619433,2.464993,1,1,1,0,1
3399,'2019/01/26 16:21:46:534',20,1.427017,0.692673,1.810623,1.971372,2.499591,1,1,1,0,1
3400,'2019/01/26 16:21:46:566',20,1.427017,0.692673,4.776077,5.020368,2.602535,1,1,1,0,1
3401,'2019/01/26 16:21:46:594',20,1.427017,0.692673,4.356247,4.45014,2.486856,1,1,1,0,1
3402,'2019/01/26 16:21:46:629',20,1.427017,0.683472,1.720169,1.908748,2.478407,1,1,1,0,1
3403,'2019/01/26 16:21:46:656',20,1.735001,0.683472,-1.451202,2.313273,2.538213,1,1,1,0,1
3404,'2019/01/26 16:21:46:687',20,1.879456,0.683472,-3.493149,3.99711,2.687924,1,1,1,0,1
3405,'2019/01/26 16:21:46:716',20,1.879456,0.683472,-1.381805,1.69816,2.678758,1,1,1,0,1
3406,'2019/01/26 16:21:46:746',20,1.879456,1.001007,1.83342,2.107497,2.706032,1,1,1,0,1
3407,'2019/01/26 16:21:46:777',20,1.879456,1.001007,4.773712,4.858412,2.806762,1,1,1,0,1
3408,'2019/01/26 16:21:46:805',20,1.879456,1.001007,5.333389,5.392018,2.922854,1,1,1,0,1
3409,'2019/01/26 16:21:46:834',20,1.879456,1.001007,2.675461,2.701874,2.933842,1,1,1,0,1
3410,'2019/01/26 16:21:46:867',20,1.879456,1.001007,-0.675751,1.561466,2.85692,1,1,1,0,1
3411,'2019/01/26 16:21:46:898',20,1.879456,1.001007,-3.07399,3.529173,2.948157,1,1,1,0,1
3412,'2019/01/26 16:21:46:926',20,1.879456,1.001007,-2.324905,2.560575,3.04616,1,1,1,0,1
3413,'2019/01/26 16:21:46:969',20,1.879456,1.001007,0.745728,1.151357,2.996415,1,1,1,0,1
